ANT_TEMPO_,TP_ACIDENT,ID_MUNICIP,nome_destino,cod_macro_destino,macro_destino,cod_RS_destino,RS_destino,lat_destino,lon_destino,ANT_MUNIC_,nome_origem,cod_macro_origem,macro_origem,cod_RS_origem,RS_origem,lat_origem,lon_origem,distancia_km,total_ocorrencias
1.0,1.0,350600,Bauru,3518,RRAS9,35062,BAURU,-22.3246,-49.0871,353940.0,Piratininga,3518,RRAS9,35062,BAURU,-22.4142,-49.1339,11.030713667130556,4
1.0,1.0,350600,Bauru,3518,RRAS9,35062,BAURU,-22.3246,-49.0871,354110.0,Presidente Alves,3518,RRAS9,35062,BAURU,-22.0999,-49.4381,43.91894896318638,2
1.0,1.0,350610,Bebedouro,3530,RRAS13,35052,SUL - BARRETOS,-20.9491,-48.4791,353150.0,Monte Azul Paulista,3530,RRAS13,35052,SUL - BARRETOS,-20.9065,-48.6387,17.258618789931898,1
1.0,1.0,350610,Bebedouro,3530,RRAS13,35052,SUL - BARRETOS,-20.9491,-48.4791,353950.0,Pitangueiras,3530,RRAS13,35131,HORIZONTE VERDE,-21.0132,-48.221,27.7606106446448,2
1.0,1.0,350610,Bebedouro,3530,RRAS13,35052,SUL - BARRETOS,-20.9491,-48.4791,355320.0,Taiúva,3530,RRAS13,35052,SUL - BARRETOS,-21.1223,-48.4528,19.370152633458403,1
1.0,1.0,350610,Bebedouro,3530,RRAS13,35052,SUL - BARRETOS,-20.9491,-48.4791,355440.0,Terra Roxa,3530,RRAS13,35052,SUL - BARRETOS,-20.787,-48.3314,23.6289273732276,1
1.0,1.0,350610,Bebedouro,3530,RRAS13,35052,SUL - BARRETOS,-20.9491,-48.4791,355680.0,Viradouro,3530,RRAS13,35052,SUL - BARRETOS,-20.8734,-48.293,21.096580537865943,4
1.0,1.0,350630,Bernardino de Campos,3533,RRAS10,35094,OURINHOS,-23.0164,-49.4679,353380.0,Óleo,3533,RRAS10,35094,OURINHOS,-22.9435,-49.3419,15.234718737088162,1
1.0,1.0,350635,Bertioga,3520,RRAS7,35041,BAIXADA SANTISTA,-23.8486,-46.1396,351870.0,Guarujá,3520,RRAS7,35041,BAIXADA SANTISTA,-23.9888,-46.258,19.65820855079843,6
1.0,1.0,350635,Bertioga,3520,RRAS7,35041,BAIXADA SANTISTA,-23.8486,-46.1396,354850.0,Santos,3520,RRAS7,35041,BAIXADA SANTISTA,-23.9535,-46.335,23.041180116465814,2
1.0,1.0,350650,Birigui,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.291,-50.3432,350775.0,Brejo Alegre,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.1651,-50.1861,21.45439220144917,4
1.0,1.0,350650,Birigui,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.291,-50.3432,350810.0,Buritama,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.0661,-50.1475,32.141263119613704,1
1.0,1.0,350650,Birigui,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.291,-50.3432,351250.0,Coroados,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.3521,-50.2859,9.005831969744719,4
1.0,1.0,350650,Birigui,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.291,-50.3432,351710.0,Glicério,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.3812,-50.2123,16.856200003508057,2
1.0,1.0,350660,Biritiba-Mirim,3525,RRAS2,35011,ALTO DO TIETE,-23.5698,-46.0407,354500.0,Salesópolis,3525,RRAS2,35011,ALTO DO TIETE,-23.5288,-45.8465,20.34169401664185,1
1.0,1.0,350715,Bom Sucesso de Itararé,3519,RRAS8,35162,ITAPEVA,-24.3155,-49.1451,350535.0,Barra do Chapéu,3519,RRAS8,35162,ITAPEVA,-24.4722,-49.0238,21.27579141535525,1
1.0,1.0,350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,350230.0,Anhembi,3518,RRAS9,35063,POLO CUESTA,-22.793,-48.1336,33.37714461084005,3
1.0,1.0,350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,350360.0,Areiópolis,3518,RRAS9,35063,POLO CUESTA,-22.6672,-48.6681,33.25419936960328,1
1.0,1.0,350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,350690.0,Bofete,3518,RRAS9,35063,POLO CUESTA,-23.1055,-48.2582,31.065268465832744,3
1.0,1.0,350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,350790.0,Brotas,3518,RRAS9,35064,JAU,-22.2795,-48.1251,74.49909002152026,1
1.0,1.0,350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,351140.0,Cerqueira César,3518,RRAS9,35061,VALE DO JURUMIRIM,-23.038,-49.1655,75.96870297444713,1
1.0,1.0,350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,351230.0,Conchas,3518,RRAS9,35063,POLO CUESTA,-23.0154,-48.0134,46.4793973691352,1
1.0,1.0,350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,352350.0,Itatinga,3518,RRAS9,35063,POLO CUESTA,-23.1047,-48.6157,30.16581161404505,12
1.0,1.0,350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,352640.0,Laranjal Paulista,3518,RRAS9,35063,POLO CUESTA,-23.0506,-47.8375,64.85369538677543,1
1.0,1.0,350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,353580.0,Paranapanema,3518,RRAS9,35061,VALE DO JURUMIRIM,-23.3862,-48.7214,62.49678757872491,1
1.0,1.0,350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,353610.0,Pardinho,3518,RRAS9,35063,POLO CUESTA,-23.0841,-48.3679,23.51462459467847,2
1.0,1.0,350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,354050.0,Porangaba,3518,RRAS9,35063,POLO CUESTA,-23.1761,-48.1195,46.39863498759063,3
1.0,1.0,350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,354105.0,Pratânia,3518,RRAS9,35063,POLO CUESTA,-22.8112,-48.6636,23.95546553125532,2
1.0,1.0,350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,355010.0,São Manuel,3518,RRAS9,35063,POLO CUESTA,-22.7321,-48.5723,21.358100516236806,7
1.0,1.0,350760,Bragança Paulista,3527,RRAS16,35071,BRAGANCA,-22.9527,-46.5419,350410.0,Atibaia,3527,RRAS16,35071,BRAGANCA,-23.1171,-46.5563,18.26612285913883,5
1.0,1.0,350760,Bragança Paulista,3527,RRAS16,35071,BRAGANCA,-22.9527,-46.5419,352550.0,Joanópolis,3527,RRAS16,35071,BRAGANCA,-22.927,-46.2741,27.61473860979352,1
1.0,1.0,350760,Bragança Paulista,3527,RRAS16,35071,BRAGANCA,-22.9527,-46.5419,353240.0,Nazaré Paulista,3527,RRAS16,35071,BRAGANCA,-23.1747,-46.3983,28.652757213230327,9
1.0,1.0,350760,Bragança Paulista,3527,RRAS16,35071,BRAGANCA,-22.9527,-46.5419,353680.0,Pedra Bela,3527,RRAS16,35071,BRAGANCA,-22.7902,-46.4455,20.535422319154318,5
1.0,1.0,350760,Bragança Paulista,3527,RRAS16,35071,BRAGANCA,-22.9527,-46.5419,353820.0,Pinhalzinho,3527,RRAS16,35071,BRAGANCA,-22.7811,-46.5897,19.626259527766457,13
1.0,1.0,350760,Bragança Paulista,3527,RRAS16,35071,BRAGANCA,-22.9527,-46.5419,353860.0,Piracaia,3527,RRAS16,35071,BRAGANCA,-23.0525,-46.3594,21.730541666810662,5
1.0,1.0,350760,Bragança Paulista,3527,RRAS16,35071,BRAGANCA,-22.9527,-46.5419,355495.0,Tuiuti,3527,RRAS16,35071,BRAGANCA,-22.8193,-46.6937,21.467487006998997,6
1.0,1.0,350760,Bragança Paulista,3527,RRAS16,35071,BRAGANCA,-22.9527,-46.5419,355635.0,Vargem,3527,RRAS16,35071,BRAGANCA,-22.887,-46.4124,15.14645589956133,4
1.0,1.0,350770,Braúna,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.499,-50.3175,351250.0,Coroados,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.3521,-50.2859,16.591795980777565,2
1.0,1.0,350790,Brotas,3518,RRAS9,35064,JAU,-22.2795,-48.1251,355470.0,Torrinha,3518,RRAS9,35064,JAU,-22.4237,-48.1731,16.71593955001439,2
1.0,1.0,350810,Buritama,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.0661,-50.1475,350775.0,Brejo Alegre,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.1651,-50.1861,11.67166858652192,10
1.0,1.0,350810,Buritama,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.0661,-50.1475,351710.0,Glicério,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.3812,-50.2123,35.53051453975803,1
1.0,1.0,350810,Buritama,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.0661,-50.1475,352725.0,Lourdes,3531,RRAS12,35023,CONSORCIOS DO DRS II,-20.966,-50.2263,13.781765160816487,6
1.0,1.0,350810,Buritama,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.0661,-50.1475,353960.0,Planalto,3531,RRAS12,35156,JOSE BONIFACIO,-21.0342,-49.933,22.5722225630494,1
1.0,1.0,350810,Buritama,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.0661,-50.1475,355520.0,Turiúba,3531,RRAS12,35023,CONSORCIOS DO DRS II,-20.9428,-50.1135,14.10165269857806,11
1.0,1.0,350810,Buritama,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.0661,-50.1475,355715.0,Zacarias,3531,RRAS12,35156,JOSE BONIFACIO,-21.0506,-50.0552,9.745030491886832,12
1.0,1.0,350840,Cabreúva,3527,RRAS16,35073,JUNDIAI,-23.3053,-47.1362,352400.0,Itupeva,3527,RRAS16,35073,JUNDIAI,-23.1526,-47.0593,18.652935053232778,1
1.0,1.0,350850,Caçapava,3526,RRAS17,35171,ALTO VALE DO PARAIBA,-23.0992,-45.7076,354990.0,São José dos Campos,3526,RRAS17,35171,ALTO VALE DO PARAIBA,-23.1896,-45.8841,20.663198582974307,1
1.0,1.0,350870,Caconde,3528,RRAS15,35143,RIO PARDO,-21.528,-46.6437,351390.0,Divinolândia,3528,RRAS15,35143,RIO PARDO,-21.6637,-46.7361,17.813263047857735,3
1.0,1.0,350870,Caconde,3528,RRAS15,35143,RIO PARDO,-21.528,-46.6437,355360.0,Tapiratiba,3528,RRAS15,35143,RIO PARDO,-21.4713,-46.7448,12.213139399870668,5
1.0,1.0,350880,Cafelândia,3518,RRAS9,35065,LINS,-21.8031,-49.6092,354010.0,Pongaí,3518,RRAS9,35065,LINS,-21.7396,-49.3604,26.675908812802252,2
1.0,1.0,350880,Cafelândia,3518,RRAS9,35065,LINS,-21.8031,-49.6092,355590.0,Uru,3518,RRAS9,35065,LINS,-21.7866,-49.2848,33.59591584507343,1
1.0,1.0,350900,Caieiras,3524,RRAS3,35012,FRANCO DA ROCHA,-23.3607,-46.7397,351640.0,Franco da Rocha,3524,RRAS3,35012,FRANCO DA ROCHA,-23.3229,-46.729,4.326944128552931,1
1.0,1.0,350925,Cajati,3520,RRAS7,35121,VALE DO RIBEIRA,-24.7324,-48.1223,350540.0,Barra do Turvo,3520,RRAS7,35121,VALE DO RIBEIRA,-24.759,-48.5013,38.45150066976658,1
1.0,1.0,350925,Cajati,3520,RRAS7,35121,VALE DO RIBEIRA,-24.7324,-48.1223,352460.0,Jacupiranga,3520,RRAS7,35121,VALE DO RIBEIRA,-24.6963,-48.0064,12.390035904242856,6
1.0,1.0,350940,Cajuru,3530,RRAS13,35133,VALE DAS CACHOEIRAS,-21.2749,-47.303,351090.0,Cássia dos Coqueiros,3530,RRAS13,35133,VALE DAS CACHOEIRAS,-21.2801,-47.1643,14.405382014541711,1
1.0,1.0,350940,Cajuru,3530,RRAS13,35133,VALE DAS CACHOEIRAS,-21.2749,-47.303,354625.0,Santa Cruz da Esperança,3530,RRAS13,35133,VALE DAS CACHOEIRAS,-21.2951,-47.4304,13.408369862683545,1
1.0,1.0,350940,Cajuru,3530,RRAS13,35133,VALE DAS CACHOEIRAS,-21.2749,-47.303,355090.0,São Simão,3530,RRAS13,35132,AQUIFERO GUARANI,-21.4732,-47.5518,33.8800576361567,1
1.0,1.0,350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,350050.0,Águas de Lindóia,3528,RRAS15,35074,CIRCUITO DAS AGUAS,-22.4733,-46.6314,65.43692938945433,2
1.0,1.0,350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,350190.0,Amparo,3528,RRAS15,35074,CIRCUITO DAS AGUAS,-22.7088,-46.772,37.20211249337832,4
1.0,1.0,350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,350380.0,Artur Nogueira,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.5727,-47.1727,38.431271323727465,8
1.0,1.0,350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,351280.0,Cosmópolis,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.6419,-47.1926,31.93945630890503,1
1.0,1.0,350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,351905.0,Holambra,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.6405,-47.0487,29.377325167693847,1
1.0,1.0,350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,351907.0,Hortolândia,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.8529,-47.2143,16.29605199151179,4
1.0,1.0,350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,352050.0,Indaiatuba,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-23.0816,-47.2101,24.490255233455667,8
1.0,1.0,350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,352340.0,Itatiba,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-23.0035,-46.8464,25.00043279561934,5
1.0,1.0,350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,352470.0,Jaguariúna,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.7037,-46.9851,23.81688464148876,4
1.0,1.0,350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,353120.0,Monte Alegre do Sul,3528,RRAS15,35074,CIRCUITO DAS AGUAS,-22.6817,-46.681,46.63715336287191,1
1.0,1.0,350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,353180.0,Monte Mor,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.945,-47.3122,25.644871234246583,2
1.0,1.0,350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,353200.0,Morungaba,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.8811,-46.7896,28.47560142006511,8
1.0,1.0,350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,353340.0,Nova Odessa,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.7832,-47.2941,27.045173664412197,1
1.0,1.0,350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,353650.0,Paulínia,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.7542,-47.1488,18.772611636690176,1
1.0,1.0,350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,353710.0,Pedreira,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.7413,-46.8948,25.265598086536684,3
1.0,1.0,350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,354580.0,Santa Bárbara d'Oeste,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.7553,-47.4143,39.43283870031348,1
1.0,1.0,350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,354800.0,Santo Antônio de Posse,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.6029,-46.9192,36.7214050911495,6
1.0,1.0,350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,354970.0,São José do Rio Pardo,3528,RRAS15,35143,RIO PARDO,-21.5953,-46.8873,146.2246404270568,3
1.0,1.0,350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,355160.0,Serra Negra,3528,RRAS15,35074,CIRCUITO DAS AGUAS,-22.6139,-46.7033,49.27643904165093,1
1.0,1.0,350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,355240.0,Sumaré,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.8204,-47.2728,23.22175199719987,3
1.0,1.0,350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,355620.0,Valinhos,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9698,-46.9974,10.019303089229266,6
1.0,1.0,350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,355670.0,Vinhedo,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-23.0302,-46.9833,16.219364866773134,2
1.0,1.0,350960,Campo Limpo Paulista,3527,RRAS16,35073,JUNDIAI,-23.2078,-46.7889,352520.0,Jarinu,3527,RRAS16,35073,JUNDIAI,-23.1039,-46.728,13.08790585407379,1
1.0,1.0,350960,Campo Limpo Paulista,3527,RRAS16,35073,JUNDIAI,-23.2078,-46.7889,352590.0,Jundiaí,3527,RRAS16,35073,JUNDIAI,-23.1852,-46.8974,11.386025241781375,1
1.0,1.0,350990,Cananéia,3520,RRAS7,35121,VALE DO RIBEIRA,-25.0144,-47.9341,352042.0,Ilha Comprida,3520,RRAS7,35121,VALE DO RIBEIRA,-24.7307,-47.5383,50.86593342566717,2
1.0,1.0,351020,Capão Bonito,3519,RRAS8,35161,ITAPETININGA,-24.0113,-48.3482,350800.0,Buri,3519,RRAS8,35162,ITAPEVA,-23.7977,-48.5958,34.573740166027314,1
1.0,1.0,351020,Capão Bonito,3519,RRAS8,35161,ITAPETININGA,-24.0113,-48.3482,354325.0,Ribeirão Grande,3519,RRAS8,35161,ITAPETININGA,-24.1011,-48.3679,10.14596891743648,14
1.0,1.0,351040,Capivari,3529,RRAS14,35103,PIRACICABA,-22.9951,-47.5071,351490.0,Elias Fausto,3529,RRAS14,35103,PIRACICABA,-23.0428,-47.3682,15.186724062296909,1
1.0,1.0,351040,Capivari,3529,RRAS14,35103,PIRACICABA,-22.9951,-47.5071,353090.0,Mombuca,3529,RRAS14,35103,PIRACICABA,-22.9285,-47.559,9.095401720376032,1
1.0,1.0,351040,Capivari,3529,RRAS14,35103,PIRACICABA,-22.9951,-47.5071,354210.0,Rafard,3529,RRAS14,35103,PIRACICABA,-23.0105,-47.5318,3.053014974270836,1
1.0,1.0,351050,Caraguatatuba,3526,RRAS17,35173,LITORAL NORTE,-23.6125,-45.4125,353230.0,Natividade da Serra,3526,RRAS17,35174,VALE DO PARAIBA REGIAO SERRANA,-23.3707,-45.4468,27.007801301852123,11
1.0,1.0,351050,Caraguatatuba,3526,RRAS17,35173,LITORAL NORTE,-23.6125,-45.4125,353560.0,Paraibuna,3526,RRAS17,35171,ALTO VALE DO PARAIBA,-23.3872,-45.6639,35.804828616455545,1
1.0,1.0,351050,Caraguatatuba,3526,RRAS17,35173,LITORAL NORTE,-23.6125,-45.4125,355070.0,São Sebastião,3526,RRAS17,35173,LITORAL NORTE,-23.7951,-45.4143,20.22450663031529,2
1.0,1.0,351050,Caraguatatuba,3526,RRAS17,35173,LITORAL NORTE,-23.6125,-45.4125,355540.0,Ubatuba,3526,RRAS17,35173,LITORAL NORTE,-23.4332,-45.0834,39.036901936073,13
1.0,1.0,351080,Casa Branca,3528,RRAS15,35143,RIO PARDO,-21.7708,-47.0852,352380.0,Itobi,3528,RRAS15,35143,RIO PARDO,-21.7309,-46.9743,12.293002820206596,1
1.0,1.0,351080,Casa Branca,3528,RRAS15,35143,RIO PARDO,-21.7708,-47.0852,355330.0,Tambaú,3528,RRAS15,35142,MANTIQUEIRA,-21.7029,-47.2703,20.571953445317824,1
1.0,1.0,351100,Castilho,3531,RRAS12,35022,LAGOS DO DRS II,-20.8689,-51.4884,352300.0,Itapura,3531,RRAS12,35022,LAGOS DO DRS II,-20.6419,-51.5063,25.20108356797065,1
1.0,1.0,351110,Catanduva,3531,RRAS12,35151,CATANDUVA,-21.1314,-48.977,350370.0,Ariranha,3531,RRAS12,35151,CATANDUVA,-21.1872,-48.7904,20.34113999320244,2
1.0,1.0,351110,Catanduva,3531,RRAS12,35151,CATANDUVA,-21.1314,-48.977,351492.0,Elisiário,3531,RRAS12,35151,CATANDUVA,-21.1678,-49.1146,14.849383463893224,2
1.0,1.0,351110,Catanduva,3531,RRAS12,35151,CATANDUVA,-21.1314,-48.977,351560.0,Fernando Prestes,3531,RRAS12,35151,CATANDUVA,-21.2661,-48.6874,33.56511181344116,1
1.0,1.0,351110,Catanduva,3531,RRAS12,35151,CATANDUVA,-21.1314,-48.977,352150.0,Irapuã,3531,RRAS12,35151,CATANDUVA,-21.2768,-49.4164,48.37921628320382,4
1.0,1.0,351110,Catanduva,3531,RRAS12,35151,CATANDUVA,-21.1314,-48.977,352190.0,Itajobi,3531,RRAS12,35151,CATANDUVA,-21.3123,-49.0629,21.924807180365203,7
1.0,1.0,351110,Catanduva,3531,RRAS12,35151,CATANDUVA,-21.1314,-48.977,352885.0,Marapoama,3531,RRAS12,35151,CATANDUVA,-21.2587,-49.13,21.23782678881012,2
1.0,1.0,351110,Catanduva,3531,RRAS12,35151,CATANDUVA,-21.1314,-48.977,353325.0,Novais,3531,RRAS12,35151,CATANDUVA,-20.9893,-48.9141,17.037049298171144,1
1.0,1.0,351110,Catanduva,3531,RRAS12,35151,CATANDUVA,-21.1314,-48.977,353350.0,Novo Horizonte,3531,RRAS12,35151,CATANDUVA,-21.4651,-49.2234,44.931007676619245,5
1.0,1.0,351110,Catanduva,3531,RRAS12,35151,CATANDUVA,-21.1314,-48.977,353810.0,Pindorama,3531,RRAS12,35151,CATANDUVA,-21.1853,-48.9086,9.27801901573397,3
1.0,1.0,351110,Catanduva,3531,RRAS12,35151,CATANDUVA,-21.1314,-48.977,353900.0,Pirangi,3531,RRAS12,35151,CATANDUVA,-21.0886,-48.6607,33.20158961638798,2
1.0,1.0,351110,Catanduva,3531,RRAS12,35151,CATANDUVA,-21.1314,-48.977,354080.0,Potirendaba,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-21.0428,-49.3815,43.16110678971089,1
1.0,1.0,351110,Catanduva,3531,RRAS12,35151,CATANDUVA,-21.1314,-48.977,354480.0,Sales,3531,RRAS12,35151,CATANDUVA,-21.3427,-49.4897,58.13606467599082,7
1.0,1.0,351110,Catanduva,3531,RRAS12,35151,CATANDUVA,-21.1314,-48.977,354560.0,Santa Adélia,3531,RRAS12,35151,CATANDUVA,-21.2427,-48.8063,21.58825809562464,7
1.0,1.0,351110,Catanduva,3531,RRAS12,35151,CATANDUVA,-21.1314,-48.977,355260.0,Tabapuã,3531,RRAS12,35151,CATANDUVA,-20.9602,-49.0307,19.75954913041045,2
1.0,1.0,351110,Catanduva,3531,RRAS12,35151,CATANDUVA,-21.1314,-48.977,355600.0,Urupês,3531,RRAS12,35151,CATANDUVA,-21.2032,-49.2931,33.77709757470062,14
1.0,1.0,351150,Cerquilho,3519,RRAS8,35161,ITAPETININGA,-23.1665,-47.7459,350700.0,Boituva,3519,RRAS8,35163,SOROCABA,-23.2855,-47.6786,14.870488227688838,1
1.0,1.0,351150,Cerquilho,3519,RRAS8,35161,ITAPETININGA,-23.1665,-47.7459,352585.0,Jumirim,3519,RRAS8,35163,SOROCABA,-23.0884,-47.7868,9.610362328620289,1
1.0,1.0,351150,Cerquilho,3519,RRAS8,35161,ITAPETININGA,-23.1665,-47.7459,355400.0,Tatuí,3519,RRAS8,35161,ITAPETININGA,-23.3487,-47.8461,22.633771846375517,1
1.0,1.0,351300,Cotia,3523,RRAS4,35013,MANANCIAIS,-23.6022,-46.919,351500.0,Embu das Artes,3523,RRAS4,35013,MANANCIAIS,-23.6437,-46.8579,7.746019350093864,1
1.0,1.0,351300,Cotia,3523,RRAS4,35013,MANANCIAIS,-23.6022,-46.919,355645.0,Vargem Grande Paulista,3523,RRAS4,35013,MANANCIAIS,-23.5993,-47.022,10.517416980675122,4
1.0,1.0,351340,Cruzeiro,3526,RRAS17,35172,CIRCUITO DA FE E VALE HISTORICO,-22.5728,-44.969,350350.0,Areias,3526,RRAS17,35172,CIRCUITO DA FE E VALE HISTORICO,-22.5786,-44.6992,27.75370713859873,2
1.0,1.0,351340,Cruzeiro,3526,RRAS17,35172,CIRCUITO DA FE E VALE HISTORICO,-22.5728,-44.969,350490.0,Bananal,3526,RRAS17,35172,CIRCUITO DA FE E VALE HISTORICO,-22.6819,-44.3281,66.98416955262837,2
1.0,1.0,351340,Cruzeiro,3526,RRAS17,35172,CIRCUITO DA FE E VALE HISTORICO,-22.5728,-44.969,350860.0,Cachoeira Paulista,3526,RRAS17,35172,CIRCUITO DA FE E VALE HISTORICO,-22.6665,-45.0154,11.420217995174768,2
1.0,1.0,351340,Cruzeiro,3526,RRAS17,35172,CIRCUITO DA FE E VALE HISTORICO,-22.5728,-44.969,352660.0,Lavrinhas,3526,RRAS17,35172,CIRCUITO DA FE E VALE HISTORICO,-22.57,-44.9024,6.856382448146876,13
1.0,1.0,351340,Cruzeiro,3526,RRAS17,35172,CIRCUITO DA FE E VALE HISTORICO,-22.5728,-44.969,354190.0,Queluz,3526,RRAS17,35172,CIRCUITO DA FE E VALE HISTORICO,-22.5312,-44.7781,20.16869158716716,3
1.0,1.0,351340,Cruzeiro,3526,RRAS17,35172,CIRCUITO DA FE E VALE HISTORICO,-22.5728,-44.969,354960.0,São José do Barreiro,3526,RRAS17,35172,CIRCUITO DA FE E VALE HISTORICO,-22.6414,-44.5774,40.97345230604273,3
1.0,1.0,351340,Cruzeiro,3526,RRAS17,35172,CIRCUITO DA FE E VALE HISTORICO,-22.5728,-44.969,355200.0,Silveiras,3526,RRAS17,35172,CIRCUITO DA FE E VALE HISTORICO,-22.6638,-44.8522,15.676201932372743,5
1.0,1.0,351350,Cubatão,3520,RRAS7,35041,BAIXADA SANTISTA,-23.8911,-46.424,351870.0,Guarujá,3520,RRAS7,35041,BAIXADA SANTISTA,-23.9888,-46.258,20.06632044906825,1
